"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";3;4;4;3;2;2;3;5;5;4;4;2;1;0;2
"77093";"La Chapelle-Moutils";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";8;7;6;10;9;11;7;8;6;1;0;2;1;2;4
"77093";"La Chapelle-Moutils";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";2;2;3;2;0;0;1;1;1;1;0;0;1;0;1
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";1;1;0;0;1;0;0;0;0;0;1;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 5";"Particulier";"VUL";"DERIVP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";2;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;2;2;2;2;2;1
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";1;1;0;1;1;2;2;0;0;0;0;1;1;2;1
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";1;12;19;23;28;47;62;69;79;86;88;85;90;89;86
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";54;52;52;52;55;50;53;56;49;49;52;51;54;56;51
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";46;41;45;47;46;46;49;44;41;35;33;25;25;21;17
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";18;20;16;14;14;14;18;21;17;10;6;8;8;4;4
"77093";"La Chapelle-Moutils";"Diesel";"Non classé";"Particulier";"VP";"VP";36;28;22;24;21;22;20;15;9;3;2;3;3;1;1
"77093";"La Chapelle-Moutils";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";2;5;7;11;16;18;22;26;35;39;41;47;53;51;55
"77093";"La Chapelle-Moutils";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";13;14;16;13;13;14;12;12;15;15;12;11;9;10;8
"77093";"La Chapelle-Moutils";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";27;33;36;32;29;31;22;29;25;21;22;21;22;21;21
"77093";"La Chapelle-Moutils";"Essence";"Non classé";"Particulier";"VP";"VP";23;23;25;21;16;16;18;19;17;7;7;6;6;7;7
"77093";"La Chapelle-Moutils";"Inconnu";"Non classé";"Particulier";"VP";"VP";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;0;1;1;2;5;7;7;5;8;11;11;12;10;11
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";0;0;1;1;1;1;2;2;0;0;2;2;3;4;4
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";0;0;1;1;1;1;0;1;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Non classé";"Particulier";"PL";"CAMION";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;1;2;2;2;4;5;6;7;10;13;13
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
"77093";"La Chapelle-Moutils";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;1;1;1;1;1;1;1;0
"77093";"La Chapelle-Moutils";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;1;1;3;4
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"77093";"La Chapelle-Moutils";"Diesel HNR";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;2;2;2;1;0
"77093";"La Chapelle-Moutils";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;2;1;6;5
"77093";"La Chapelle-Moutils";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"77093";"La Chapelle-Moutils";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;1;2;2;2;2;2
"77094";"Charmentray";"Diesel";"Non classé";"Professionel";"PL";"AUTREPL";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";1;2;1;0;0;1;2;1;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";1;1;1;1;1;0;0;1;1;1;0;0;1;1;1
"77094";"Charmentray";"Essence";"Non classé";"Professionel";"VUL";"CAMTTE";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";2;2;2;1;2;2;3;4;2;2;1;2;1;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";4;4;4;5;5;7;5;5;4;4;1;1;1;1;1
"77094";"Charmentray";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";3;3;3;3;3;3;3;3;3;3;3;2;2;2;3
"77094";"Charmentray";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77094";"Charmentray";"Diesel";"Non classé";"Professionel";"VUL";"VASP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Professionel";"VUL";"VASP";1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Professionel";"VUL";"VASP";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";1;1;1;1;0;0;0;0;0;0;0;2;3;3;2
"77094";"Charmentray";"Diesel";"Non classé";"Professionel";"VP";"VP";1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";2;10;18;25;33;38;43;47;52;57;54;59;59;58;47
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";2;2;1;0;0;0;1;1;1;1;1;1;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";37;35;44;45;44;45;38;39;33;33;36;28;28;24;24
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";26;29;29;30;27;24;25;29;26;22;15;10;11;12;9
"77094";"Charmentray";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";13;11;11;10;9;7;6;3;3;2;1;1;1;1;1
"77094";"Charmentray";"Diesel";"Non classé";"Particulier";"VP";"VP";11;10;7;5;5;4;5;4;3;1;0;0;0;0;1
"77094";"Charmentray";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";2;3;6;8;13;15;19;22;26;32;32;37;38;52;56
"77094";"Charmentray";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";12;12;14;15;17;15;9;13;13;14;13;16;15;15;10
"77094";"Charmentray";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";23;21;20;19;20;20;20;16;16;15;15;12;8;9;6
"77094";"Charmentray";"Essence";"Non classé";"Professionel";"VP";"VP";11;5;3;2;1;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Essence";"Non classé";"Particulier";"VP";"VP";24;18;15;10;5;5;10;8;7;6;4;3;4;3;1
"77094";"Charmentray";"Inconnu";"Non classé";"Particulier";"VP";"VP";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;0;1;2;6;6;7;8;10;12;12;14;16;14;17
"77094";"Charmentray";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";0;0;3;0;0;0;1;1;1;1;1;1;1;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Particulier";"PL";"AUTREPL";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";0;0;1;2;1;1;1;1;2;2;3;3;3;2;1
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";0;0;2;2;2;2;2;3;4;3;4;5;2;3;2
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Professionel";"PL";"TRACTEUR";0;0;0;0;2;2;2;2;4;5;5;5;5;7;9
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;1;1;1;1;1;1;1;1;2;3;4
"77094";"Charmentray";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;1;1;1;1;0;0;0;0;0;0;0
"77094";"Charmentray";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";0;0;0;0;1;1;1;1;1;1;1;1;1;1;0
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";0;0;0;0;1;1;1;1;1;1;1;1;1;2;2
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;1;1;1;1;1;2;2;2;2;1;1
"77094";"Charmentray";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";0;0;0;0;1;1;1;1;2;1;0;0;0;1;2
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;2;2;2;2;2;1;2;2;2;2
"77094";"Charmentray";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;2;2;1;1;1;0;0;0;0
"77094";"Charmentray";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
"77094";"Charmentray";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;1;1;1;1;0;0;0
"77094";"Charmentray";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;2;2;4;6
"77094";"Charmentray";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;2;1;2;2;6
"77094";"Charmentray";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;2;2;3
"77094";"Charmentray";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77094";"Charmentray";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;2
"77094";"Charmentray";"Essence";"Non classé";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"77094";"Charmentray";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"77094";"Charmentray";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77095";"Charny";"Diesel";"Non classé";"Particulier";"PL";"CAMION";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"PL";"CAMION";5;5;12;15;15;15;14;14;12;10;6;6;6;4;1
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";6;6;3;6;5;3;1;1;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";6;6;0;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";20;22;28;26;24;24;24;24;24;17;10;3;3;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";23;23;23;22;12;10;10;7;3;2;2;2;2;2;2
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"PL";"TRACTEUR";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"TCP";"BUS";3;5;6;7;7;7;7;7;7;7;7;7;7;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"TCP";"BUS";5;5;5;5;5;5;5;5;5;5;4;4;3;3;1
"77095";"Charny";"Diesel";"Non classé";"Professionel";"TCP";"BUS";10;6;4;4;3;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"TCP";"CAR";0;3;7;9;9;9;9;8;8;11;10;9;6;3;2
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"TCP";"CAR";10;10;9;9;8;10;12;12;12;8;8;6;3;0;0
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"TCP";"CAR";9;9;9;9;11;10;7;7;6;3;2;1;0;0;0
"77095";"Charny";"Diesel";"Non classé";"Professionel";"TCP";"CAR";16;12;7;4;2;1;1;1;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";1;3;5;3;5;7;10;13;15;14;19;16;14;19;15
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";4;3;3;4;3;3;3;2;2;1;1;1;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;3;9;20;29;31;36;47;56;59;62;58;61;61;59
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";51;57;55;53;51;43;46;43;38;36;21;9;8;8;7
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";20;16;13;14;11;11;8;7;5;4;2;1;1;2;2
"77095";"Charny";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";6;7;7;9;9;8;7;8;6;6;6;6;6;7;5
"77095";"Charny";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";5;4;3;2;2;2;3;2;1;2;3;2;3;1;1
"77095";"Charny";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";4;5;5;4;1;1;2;1;1;1;1;1;1;1;0
"77095";"Charny";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";12;8;5;6;6;7;5;4;3;4;2;2;1;1;1
"77095";"Charny";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";3;2;2;1;1;1;2;2;1;0;0;0;0;1;1
"77095";"Charny";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;1;1;1;0;0;1;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"VUL";"DERIVP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;1;3;5;5;7;9;8;6;6;3;1;4;3;3
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";10;9;9;7;6;5;4;4;4;1;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";2;2;1;1;2;2;3;1;1;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;2;2;1;1;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";4;4;3;3;3;3;4;2;2;2;2;2;2;2;1
"77095";"Charny";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;1;1;1;0;0;0;0;0;0;0;2;2;1;5
"77095";"Charny";"Essence";"Non classé";"Professionel";"VP";"VP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";1;1;1;1;1;1;1;1;1;2;3;3;10;14;16
"77095";"Charny";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";9;8;8;8;7;5;4;2;2;3;3;4;3;4;4
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";1;7;8;11;14;15;18;19;16;19;17;16;17;20;13
"77095";"Charny";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";21;45;86;123;159;187;224;240;254;265;281;276;281;273;286
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";22;13;9;8;4;2;1;1;1;0;2;2;2;3;1
"77095";"Charny";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";193;199;206;203;198;189;178;186;179;172;163;153;147;148;127
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";3;2;3;5;3;4;4;4;4;4;4;4;4;4;4
"77095";"Charny";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";149;135;130;127;119;115;106;101;85;65;55;46;39;25;30
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";2;2;2;2;1;2;1;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";48;46;38;29;24;25;26;18;15;10;13;11;8;9;9
"77095";"Charny";"Diesel";"Non classé";"Particulier";"VP";"VP";61;50;44;40;37;27;17;13;7;6;5;5;4;3;2
"77095";"Charny";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;2;2;4;3;3;5;3;6;8;10;14;14;11;11
"77095";"Charny";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";3;14;22;38;57;76;95;128;148;192;226;252;269;275;292
"77095";"Charny";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";67;68;65;69;64;72;64;66;71;63;65;66;66;60;61
"77095";"Charny";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";2;2;2;1;2;2;2;2;2;2;2;2;2;2;2
"77095";"Charny";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";125;126;114;100;93;82;79;68;62;63;55;50;49;43;39
"77095";"Charny";"Essence";"Non classé";"Particulier";"VP";"VP";80;61;50;42;31;30;24;22;18;15;16;14;10;9;10
"77095";"Charny";"Inconnu";"Non classé";"Particulier";"VP";"VP";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Essence";"Non classé";"Particulier";"VUL";"DERIVP";0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;3;7;7;7;8;15;17;16;20;14;11;11;11
"77095";"Charny";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;1;1;1;1;1;2;3;3;2;3;4;6;8
"77095";"Charny";"Essence";"Non classé";"Particulier";"VUL";"VASP";0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Non classé";"Professionel";"VP";"VP";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel HNR";"Crit'Air 2";"Professionel";"VP";"VP";0;0;1;1;1;1;1;1;1;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 4";"Particulier";"VUL";"VASP";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"77095";"Charny";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;1;2;1;2;0;0;0;0;1;5;7;8
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"PL";"CAMION";0;0;0;0;4;7;8;9;16;22;20;18;18;14;12
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"PL";"TRACTEUR";0;0;0;0;12;22;22;32;49;48;48;48;48;33;32
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"TCP";"BUS";0;0;0;0;2;5;5;7;8;8;8;8;8;0;0
"77095";"Charny";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;1;1;1;0;0;0;1;2;3;3;2
"77095";"Charny";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;1;1;1;1;1;2;2;2;2;2;2
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"PL";"AUTREPL";0;0;0;0;1;1;1;1;1;0;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"TCP";"CAR";0;0;0;0;1;2;4;4;8;14;18;18;12;3;3
"77095";"Charny";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;1;0;1;3;4;6;11;15;17;23
"77095";"Charny";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;1;1;2;1;1;0;0;0;1;3
"77095";"Charny";"Gaz";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"77095";"Charny";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;1;1;1;3;3;3;8;19;25
"77095";"Charny";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;3;4;8;9;13;23;29;35;50
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"TCP";"BUS";0;0;0;0;0;0;0;0;2;1;1;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 3";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;1;2;2;2;2;3;3
"77095";"Charny";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"77095";"Charny";"Diesel";"Crit'Air 5";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"77095";"Charny";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;2;4;4
"77095";"Charny";"Diesel";"Crit'Air 4";"Professionel";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"77095";"Charny";"Diesel";"Crit'Air 2";"Professionel";"PL";"AUTREPL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77095";"Charny";"Gaz";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77095";"Charny";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77095";"Charny";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"77096";"Chartrettes";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";1;1;1;0;0;1;1;1;1;1;1;1;1;1;1
"77096";"Chartrettes";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";2;2;2;2;2;2;2;2;2;0;0;0;0;0;0
"77096";"Chartrettes";"Diesel";"Non classé";"Professionel";"PL";"CAMION";2;1;2;2;1;1;1;1;1;1;1;1;1;1;1
"77096";"Chartrettes";"Inconnu";"Non classé";"Particulier";"VUL";"CAMTTE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77096";"Chartrettes";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";1;9;28;44;54;63;65;78;76;84;98;82;79;75;70
"77096";"Chartrettes";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;2;3;4;4;9;11;13;11;13;20;22;21;25;30
"77096";"Chartrettes";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";60;71;59;52;49;45;38;36;27;24;18;21;18;18;17
"77096";"Chartrettes";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";9;14;18;21;23;24;23;23;26;28;24;21;23;22;26
"77096";"Chartrettes";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";10;8;9;5;5;5;5;5;4;4;3;3;4;4;5
"77096";"Chartrettes";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";17;16;19;23;25;23;20;21;23;16;17;13;10;6;9
